Sample_Id	Participant_Id	Host body habitat [UBERON_0000466]	Host body product [UBERON_0000463]	Host body site [UBERON_0000061]	Region of 16S rRNA sequenced [SO_0001000]	Sample type [OBI_0100051]	Sequencing center [OBI_0001891]
1927.SRS015409.SRX020555.SRR045683	700024064 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015421.SRX020546.SRR043700	700024076 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS015421.SRX020555.SRR045737	700024076 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS015423.SRX020546.SRR049218	700024078 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015423.SRX020555.SRR045677	700024078 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015425.SRX020546.SRR047385	700024080 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015425.SRX020555.SRR047559	700024080 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015442.SRX020538.SRR044666	700024097 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015442.SRX020545.SRR044755	700024097 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015442.SRX020553.SRR044692	700024097 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015442.SRX020564.SRR044729	700024097 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015444.SRX020538.SRR044659	700024099 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015444.SRX020545.SRR044748	700024099 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015444.SRX020553.SRR044686	700024099 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015444.SRX020564.SRR049226	700024099 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015446.SRX020538.SRR044660	700024101 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015446.SRX020545.SRR044749	700024101 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015446.SRX020553.SRR044687	700024101 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015446.SRX020564.SRR044723	700024101 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015448.SRX020538.SRR044663	700024103 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015448.SRX020545.SRR044752	700024103 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015448.SRX020553.SRR044690	700024103 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015448.SRX020564.SRR044726	700024103 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015450.SRX020538.SRR044669	700024105 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015450.SRX020545.SRR044758	700024105 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015450.SRX020553.SRR044695	700024105 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015450.SRX020564.SRR044732	700024105 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015452.SRX020538.SRR044648	700024107 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015452.SRX020545.SRR044740	700024107 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015452.SRX020553.SRR044677	700024107 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015452.SRX020564.SRR047456	700024107 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015454.SRX020538.SRR044657	700024109 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015454.SRX020545.SRR044746	700024109 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015454.SRX020553.SRR047449	700024109 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015454.SRX020564.SRR044721	700024109 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015460.SRX020538.SRR044647	700024115 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015460.SRX020545.SRR044739	700024115 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015460.SRX020553.SRR044676	700024115 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015460.SRX020564.SRR044712	700024115 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015462.SRX020538.SRR044653	700024117 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015462.SRX020545.SRR047458	700024117 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015462.SRX020553.SRR044682	700024117 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015462.SRX020564.SRR044717	700024117 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015464.SRX020538.SRR044651	700024119 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015464.SRX020545.SRR044743	700024119 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015464.SRX020553.SRR044680	700024119 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015464.SRX020564.SRR044715	700024119 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015466.SRX020538.SRR044665	700024121 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015466.SRX020545.SRR044754	700024121 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015466.SRX020553.SRR047450	700024121 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015466.SRX020564.SRR044728	700024121 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015468.SRX020538.SRR044645	700024123 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015468.SRX020545.SRR044737	700024123 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015468.SRX020553.SRR044674	700024123 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015468.SRX020564.SRR047455	700024123 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015470.SRX020538.SRR044670	700024125 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015470.SRX020545.SRR044759	700024125 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015470.SRX020553.SRR044696	700024125 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015470.SRX020564.SRR047457	700024125 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015472.SRX020538.SRR044644	700024127 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015472.SRX020545.SRR044736	700024127 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015472.SRX020553.SRR044673	700024127 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015472.SRX020564.SRR047454	700024127 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015494.SRX020525.SRR044559	700024149 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015496.SRX020525.SRR044556	700024151 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015500.SRX020547.SRR045761	700024155 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015500.SRX020557.SRR046078	700024155 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015504.SRX020539.SRR044150	700024159 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS015506.SRX020539.SRR044176	700024161 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015508.SRX020539.SRR044172	700024163 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015510.SRX020547.SRR045739	700024165 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015510.SRX020557.SRR046060	700024165 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015514.SRX020539.SRR044137	700024169 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015516.SRX020539.SRR044168	700024171 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015518.SRX020539.SRR044146	700024173 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015520.SRX020539.SRR044191	700024175 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015522.SRX020539.SRR044128	700024177 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015524.SRX020539.SRR044147	700024179 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015526.SRX020539.SRR044187	700024181 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015528.SRX020539.SRR044153	700024183 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015530.SRX020547.SRR045768	700024185 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015530.SRX020557.SRR046083	700024185 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015556.SRX020577.SRR044072	700024211 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015560.SRX020577.SRR044045	700024215 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015564.SRX020577.SRR044033	700024219 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015566.SRX020577.SRR044037	700024221 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015568.SRX020577.SRR044023	700024223 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015570.SRX020577.SRR044030	700024225 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015572.SRX020577.SRR044090	700024227 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015574.SRX020577.SRR044085	700024229 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015576.SRX020577.SRR043975	700024231 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015578.SRX020577.SRR044021	700024233 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015599.SRX020539.SRR044148	700024254 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015601.SRX020525.SRR044527	700024256 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015603.SRX020525.SRR044545	700024258 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015605.SRX020525.SRR044549	700024260 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015607.SRX020525.SRR044514	700024262 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015609.SRX020539.SRR044149	700024264 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015611.SRX020539.SRR044159	700024266 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS015613.SRX020539.SRR044127	700024268 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015615.SRX020539.SRR044135	700024270 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015621.SRX020539.SRR049855	700024276 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015623.SRX020539.SRR049858	700024278 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015625.SRX020539.SRR049861	700024280 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015627.SRX020539.SRR044189	700024282 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015629.SRX020539.SRR049856	700024284 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015631.SRX020539.SRR044164	700024286 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015633.SRX020539.SRR044143	700024288 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015635.SRX020539.SRR044142	700024290 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015653.SRX020525.SRR044551	700024308 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015655.SRX020525.SRR044533	700024310 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015657.SRX020525.SRR044573	700024312 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015659.SRX020525.SRR047443	700024314 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015661.SRX020539.SRR044141	700024316 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015663.SRX020539.SRR044161	700024318 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015665.SRX020539.SRR044165	700024320 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015669.SRX020539.SRR044126	700024324 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015671.SRX020539.SRR049877	700024326 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015673.SRX020539.SRR044194	700024328 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015675.SRX020539.SRR044155	700024330 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015677.SRX020539.SRR044173	700024332 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015679.SRX020539.SRR044158	700024334 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015681.SRX020539.SRR044193	700024336 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015683.SRX020539.SRR049878	700024338 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015704.SRX020539.SRR044180	700024359 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015708.SRX020539.SRR044152	700024363 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015710.SRX020539.SRR049859	700024365 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015712.SRX020539.SRR044144	700024367 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015714.SRX020539.SRR044134	700024369 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015716.SRX020539.SRR044140	700024371 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015718.SRX020539.SRR044201	700024373 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015720.SRX020539.SRR044198	700024375 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015722.SRX020539.SRR044130	700024377 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015724.SRX020539.SRR044132	700024379 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015736.SRX020539.SRR044174	700024391 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	WUGSC
1927.SRS015738.SRX020539.SRR044197	700024393 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015740.SRX020539.SRR044195	700024395 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	WUGSC
1927.SRS015758.SRX020539.SRR044162	700024413 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015762.SRX020539.SRR044131	700024417 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015764.SRX020539.SRR044160	700024419 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015766.SRX020539.SRR044169	700024421 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015768.SRX020539.SRR044154	700024423 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015772.SRX020539.SRR049862	700024427 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015774.SRX020525.SRR044517	700024429 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015776.SRX020525.SRR044561	700024431 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015778.SRX020525.SRR044532	700024433 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015780.SRX020539.SRR044129	700024435 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015782.SRX020539.SRR044139	700024437 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015784.SRX020539.SRR044190	700024439 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015786.SRX020539.SRR044133	700024441 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015788.SRX020539.SRR044182	700024443 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015805.SRX020562.SRR044710	700024460 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015807.SRX020562.SRR044699	700024462 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015809.SRX020562.SRR044707	700024464 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015811.SRX020562.SRR044703	700024466 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015813.SRX020562.SRR044708	700024468 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015815.SRX020562.SRR044705	700024470 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015817.SRX020562.SRR044698	700024472 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015821.SRX020562.SRR044709	700024476 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015823.SRX020562.SRR047451	700024478 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015825.SRX020562.SRR049225	700024480 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015827.SRX020562.SRR044706	700024482 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015829.SRX020562.SRR044700	700024484 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015831.SRX020562.SRR044701	700024486 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015833.SRX020562.SRR044702	700024488 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015835.SRX020562.SRR044704	700024490 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015854.SRX020554.SRR043727	700024509 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015856.SRX020574.SRR049831	700024511 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015858.SRX020574.SRR049823	700024513 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015860.SRX020536.SRR047634	700024515 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015862.SRX020536.SRR047628	700024517 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015864.SRX020529.SRR046569	700024519 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015864.SRX020554.SRR043720	700024519 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015866.SRX020547.SRR045789	700024521 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015866.SRX020557.SRR046103	700024521 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015870.SRX020554.SRR043831	700024525 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015872.SRX020554.SRR043738	700024527 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015874.SRX020554.SRR043728	700024529 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015876.SRX020554.SRR043707	700024531 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015878.SRX020554.SRR043715	700024533 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015880.SRX020554.SRR043820	700024535 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015882.SRX020554.SRR043722	700024537 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015884.SRX020554.SRR047394	700024539 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015901.SRX020510.SRR044599	700024556 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015901.SRX020520.SRR044629	700024556 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015903.SRX020510.SRR044592	700024558 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015903.SRX020520.SRR044622	700024558 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	WUGSC
1927.SRS015905.SRX020510.SRR044586	700024560 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015905.SRX020520.SRR044616	700024560 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015907.SRX020510.SRR044588	700024562 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015907.SRX020520.SRR044618	700024562 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	WUGSC
1927.SRS015909.SRX020510.SRR044601	700024564 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015909.SRX020520.SRR044631	700024564 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	WUGSC
1927.SRS015911.SRX020510.SRR044585	700024566 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015911.SRX020520.SRR044615	700024566 (Source)	Colon	Feces	Colon	V1-V3	Stool	WUGSC
1927.SRS015913.SRX020510.SRR044600	700024568 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015913.SRX020520.SRR044630	700024568 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	WUGSC
1927.SRS015917.SRX020510.SRR044607	700024572 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015917.SRX020520.SRR044637	700024572 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	WUGSC
1927.SRS015919.SRX020510.SRR044604	700024574 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015919.SRX020520.SRR044634	700024574 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	WUGSC
1927.SRS015921.SRX020510.SRR044611	700024576 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015921.SRX020520.SRR044641	700024576 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	WUGSC
1927.SRS015923.SRX020510.SRR044603	700024578 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015923.SRX020520.SRR044633	700024578 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	WUGSC
1927.SRS015925.SRX020510.SRR044595	700024580 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015925.SRX020520.SRR044625	700024580 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	WUGSC
1927.SRS015927.SRX020510.SRR044610	700024582 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015927.SRX020520.SRR044640	700024582 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	WUGSC
1927.SRS015929.SRX020510.SRR044608	700024584 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
1927.SRS015929.SRX020520.SRR044638	700024584 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	WUGSC
